id_osoby_bliskiej;imie;nazwisko;numer_telefonu;adres_email
6541;HELENA;PASTERNAK;339787042;helenapasternak607@wp.pl
6542;NADIA;POŹNIAK;543690815;nadiapoźniak546@onet.pl
6543;IGNACY;CHROMIŃSKI;559757577;ignacychromiński947@onet.pl
6544;ALICJA;PACZYŃSKA;735594093;alicjapaczyńska367@gmail.com
6545;POLA;SŁOTA;492969604;polasłota583@onet.pl
6546;ZOFIA;KIEDROWSKA;658473711;zofiakiedrowska324@wp.pl
6547;NADIA;ŁUKASIK;872821481;nadiałukasik448@gmail.com
6548;ALEKSANDER;PROKOPIUK;944528769;aleksanderprokopiuk384@gmail.com
6549;KAROLINA;ZAORSKA;848362841;karolinazaorska510@gmail.com
6550;WIKTOR;KOWAL;415509795;wiktorkowal701@wp.pl
6551;STANISŁAW;PIECUCH;366830916;stanisławpiecuch576@gmail.com
6552;AMELIA;LACHOWSKA;909480820;amelialachowska934@onet.pl
6553;FRANCISZEK;ZAJĄCZKOWSKI;449077796;franciszekzajączkowski771@onet.pl
6554;BARBARA;RÓŻAŃSKA;130559395;barbararóżańska132@wp.pl
6555;WIKTOR;BOROWIECKI;888299709;wiktorborowiecki742@wp.pl
6556;MIA;FILIPCZAK;331375111;miafilipczak938@gmail.com
6557;ZUZANNA;BYCZEK;322675267;zuzannabyczek737@wp.pl
6558;STANISŁAW;KULIG;473402171;stanisławkulig522@onet.pl
6559;MARCEL;OLEKSY;861465269;marceloleksy346@gmail.com
6560;TADEUSZ;PRUSAK;629614449;tadeuszprusak462@gmail.com
6561;BARTŁOMIEJ;BAJDA;464138358;bartłomiejbajda381@onet.pl
6562;ALAN;JAKUBIK;525552161;alanjakubik037@gmail.com
6563;MAGDALENA;LASOTA;357748066;magdalenalasota000@wp.pl
6564;ARTUR;REMISZEWSKI;525762684;arturremiszewski540@onet.pl
6565;CEZARY;SĘDŁAK;249142032;cezarysędłak260@gmail.com
6566;ALAN;WIKTOR;706800590;alanwiktor155@wp.pl
6567;SARA;KORYCKA;173533704;sarakorycka334@onet.pl
6568;STANISŁAW;RYSZKA;915232185;stanisławryszka678@gmail.com
6569;MATYLDA;SEWERYN;123144214;matyldaseweryn878@onet.pl
6570;TOMASZ;SOLIŃSKI;884179705;tomaszsoliński348@gmail.com
6571;KAJA;DANIELEWSKA;542645876;kajadanielewska204@onet.pl
6572;LENA;OLCZAK;809715365;lenaolczak792@wp.pl
6573;MACIEJ;BAŃKOWSKI;651042233;maciejbańkowski864@onet.pl
6574;WOJCIECH;ORZEŁ;263710819;wojciechorzeł166@wp.pl
6575;TOMASZ;BAZAN;525342676;tomaszbazan556@onet.pl
6576;IGNACY;BIELIŃSKI;396779492;ignacybieliński241@onet.pl
6577;JULIA;KRASUSKA;989177886;juliakrasuska860@gmail.com
6578;RÓŻA;STRĄCZEK;166593959;różastrączek342@gmail.com
6579;LEO;MĄKA;556401431;leomąka564@onet.pl
6580;BARBARA;BOBIŃSKA;835680434;barbarabobińska899@wp.pl
6581;KSAWERY;KRASUCKI;325486795;ksawerykrasucki218@wp.pl
6582;BARTOSZ;RABENDA;582215094;bartoszrabenda484@onet.pl
6583;NINA;POWROŹNIK;646754771;ninapowroźnik847@gmail.com
6584;KAJETAN;KAZNOWSKI;895305716;kajetankaznowski208@gmail.com
6585;LILIANA;PAWLICZEK;369706485;lilianapawliczek640@onet.pl
6586;MARIA;KLEPACKA;725566327;mariaklepacka564@gmail.com
6587;JÓZEF;GROMALA;637205763;józefgromala324@wp.pl
6588;SARA;WIŚNIEWSKA;992158495;sarawiśniewska756@gmail.com
6589;LILIANA;TOKARSKA;543225412;lilianatokarska378@wp.pl
6590;ALICJA;DRĄG;739104313;alicjadrąg560@onet.pl
6591;KAZIMIERZ;SMAGA;422095377;kazimierzsmaga480@onet.pl
6592;ADAM;KUZMENKO;601633830;adamkuzmenko311@onet.pl
6593;HENRYK;KRAWIEC;317966417;henrykkrawiec234@gmail.com
6594;NIKOLA;TCHÓRZ;260222289;nikolatchórz028@wp.pl
6595;KAROL;KWAK;391577702;karolkwak806@gmail.com
6596;PAWEŁ;BORYSIUK;857973541;pawełborysiuk565@gmail.com
6597;BARTOSZ;CZARNIK;554962138;bartoszczarnik749@gmail.com
6598;STANISŁAW;PERZYŃSKI;871927571;stanisławperzyński612@wp.pl
6599;FABIAN;BOHDAN;430677518;fabianbohdan353@onet.pl
6600;JULIAN;STAWSKI;873574475;julianstawski953@wp.pl
6601;NATALIA;BARTOSIEWICZ;567161036;nataliabartosiewicz433@wp.pl
6602;MACIEJ;ZAGAJEWSKI;891114948;maciejzagajewski023@wp.pl
6603;BARTOSZ;CHODOROWSKI;625850066;bartoszchodorowski203@wp.pl
6604;ANNA;GRABARCZYK;971572852;annagrabarczyk438@onet.pl
6605;AMELIA;WINIARZ;115225678;ameliawiniarz666@wp.pl
6606;MIKOŁAJ;TOMIAK;768147476;mikołajtomiak317@onet.pl
6607;ŁUCJA;TYMOSHENKO;883770969;łucjatymoshenko825@gmail.com
6608;GAJA;KICIŃSKA;592203399;gajakicińska826@onet.pl
6609;BARBARA;TARNAWSKA;113342923;barbaratarnawska326@onet.pl
6610;NIKOLA;WOLNIAK;591819611;nikolawolniak831@wp.pl
6611;CEZARY;GAWROŃSKI;230861500;cezarygawroński753@wp.pl
6612;NADIA;MAIK;473325521;nadiamaik327@onet.pl
6613;HENRYK;NESTERENKO;871139490;henryknesterenko245@gmail.com
6614;ANTONI;WOJAS;174144382;antoniwojas135@onet.pl
6615;MARK;KUPCZAK;739291588;markkupczak055@gmail.com
6616;TYMON;SULOWSKI;659958021;tymonsulowski923@wp.pl
6617;IGA;WOCH;170049764;igawoch684@wp.pl
6618;KINGA;FILIPSKA;517897641;kingafilipska489@gmail.com
6619;DOMINIK;SZOSTEK;428332168;dominikszostek682@gmail.com
6620;HELENA;LIGAS;363829508;helenaligas418@onet.pl
6621;ADAM;BAJOR;691035710;adambajor165@onet.pl
6622;DOMINIK;ZIOŁO;310929077;dominikzioło585@wp.pl
6623;RÓŻA;GROCHOCKA;476117704;różagrochocka205@gmail.com
6624;MIŁOSZ;ŁAGOWSKI;347788278;miłoszłagowski122@gmail.com
6625;AGATA;CIEPLAK;925263584;agatacieplak838@gmail.com
6626;LAURA;BŁACH;200166105;laurabłach147@wp.pl
6627;DOMINIK;CWALINA;186837145;dominikcwalina850@gmail.com
6628;MAJA;KAZIMIERCZAK;728563525;majakazimierczak053@wp.pl
6629;WERONIKA;JADACH;893561842;weronikajadach781@gmail.com
6630;NELA;MIKUŁA;427094487;nelamikuła549@onet.pl
6631;AMELIA;KASPRZAK;632285803;ameliakasprzak832@wp.pl
6632;WANDA;GAWĘDA;643333136;wandagawęda355@gmail.com
6633;MIA;ŻUCHOWSKA;596319736;miażuchowska285@gmail.com
6634;RÓŻA;PRZYBYLAK;166122889;różaprzybylak471@onet.pl
6635;AMELIA;RAFALSKA;589776294;ameliarafalska169@gmail.com
6636;RÓŻA;ARENDT;438292887;różaarendt299@gmail.com
6637;JAGODA;CIOSEK;292672388;jagodaciosek864@onet.pl
6638;MATEUSZ;BORYS;442809993;mateuszborys240@onet.pl
6639;KAZIMIERZ;KILIAN;735664221;kazimierzkilian303@gmail.com
6640;MAGDALENA;SZYBIAK;337869031;magdalenaszybiak426@onet.pl
6641;KAZIMIERZ;KRAVETS;899774110;kazimierzkravets762@onet.pl
6642;MAJA;JĘDRZEJCZAK;121270039;majajędrzejczak770@wp.pl
6643;GABRIELA;SIEŃKO;430432931;gabrielasieńko332@onet.pl
6644;KAZIMIERZ;KAŁUSKI;791514131;kazimierzkałuski655@gmail.com
6645;MARK;RYGIEL;614415868;markrygiel992@onet.pl
6646;FRANCISZEK;MYŚLIŃSKI;378965385;franciszekmyśliński200@wp.pl
6647;ŁUCJA;DOBRZAŃSKA;650229323;łucjadobrzańska336@onet.pl
6648;AMELIA;REJMAN;276521663;ameliarejman394@onet.pl
6649;KAJETAN;SALAMON;366240316;kajetansalamon311@onet.pl
6650;PAWEŁ;KOŚCIUK;319467496;pawełkościuk511@wp.pl
6651;ANTONINA;JURECZKO;857593266;antoninajureczko223@wp.pl
6652;JAŚMINA;DZIEKOŃSKA;193885372;jaśminadziekońska300@gmail.com
6653;HUBERT;BUKOWIEC;124174281;hubertbukowiec845@onet.pl
6654;MIA;BOICHUK;843931632;miaboichuk542@gmail.com
6655;JULIA;KIEŁB;539675939;juliakiełb905@gmail.com
6656;LILIANNA;KONKEL;751322632;liliannakonkel195@onet.pl
6657;WITOLD;GROŃSKI;120297496;witoldgroński498@wp.pl
6658;DAWID;LIPCZYŃSKI;303798281;dawidlipczyński455@gmail.com
6659;KACPER;ROGIŃSKI;622481883;kacperrogiński898@onet.pl
6660;MAKSYMILIAN;WIDAWSKI;462860199;maksymilianwidawski566@wp.pl
6661;ALEKSANDER;HIRSZ;853362583;aleksanderhirsz081@onet.pl
6662;ANNA;KOBIERSKA;660916759;annakobierska283@wp.pl
6663;ANASTAZJA;KOWALEWSKA;828404566;anastazjakowalewska711@onet.pl
6664;MIKOŁAJ;IWAŃSKI;384614796;mikołajiwański488@onet.pl
6665;ZUZANNA;WOJCIESZAK;739591908;zuzannawojcieszak661@onet.pl
6666;AMELIA;GAIK;207951381;ameliagaik309@onet.pl
6667;KUBA;NEUMANN;110026840;kubaneumann389@wp.pl
6668;TOMASZ;KRZANOWSKI;521529777;tomaszkrzanowski024@onet.pl
6669;BLANKA;KRZYSIAK;193368907;blankakrzysiak962@wp.pl
6670;JULIAN;BŁASZCZYK;167207244;julianbłaszczyk490@gmail.com
6671;ADRIANNA;BADOWSKA;873231753;adriannabadowska991@gmail.com
6672;KAZIMIERZ;KARPIUK;810889805;kazimierzkarpiuk555@wp.pl
6673;KAJETAN;KRZYKOWSKI;687313380;kajetankrzykowski348@gmail.com
6674;LAURA;ŚWIERC;369471563;lauraświerc101@wp.pl
6675;ADAM;TARASIEWICZ;914665654;adamtarasiewicz369@gmail.com
6676;EMILIA;GIZA;577588192;emiliagiza148@onet.pl
6677;OSKAR;SZAJNA;506194455;oskarszajna607@wp.pl
6678;STANISŁAW;HYŻY;446865826;stanisławhyży910@wp.pl
6679;IGOR;FRANKE;526586542;igorfranke769@onet.pl
6680;NIKOLA;POPRAWA;377276958;nikolapoprawa724@gmail.com
6681;WIKTOR;LI;936897391;wiktorli266@gmail.com
6682;LENA;MYKHAILIUK;141900254;lenamykhailiuk031@wp.pl
6683;KAJETAN;STRZELECKI;337752403;kajetanstrzelecki550@onet.pl
6684;MILENA;SŁOMIAN;157377746;milenasłomian942@gmail.com
6685;HELENA;KUKLIŃSKA;876681889;helenakuklińska057@gmail.com
6686;KAJETAN;BERNAT;219268575;kajetanbernat956@onet.pl
6687;MILAN;CZARNY;555950995;milanczarny381@onet.pl
6688;KAROL;MAGDZIARZ;961241909;karolmagdziarz343@wp.pl
6689;GABRIEL;NĘDZA;839482467;gabrielnędza677@gmail.com
6690;WITOLD;TATARA;460563560;witoldtatara498@gmail.com
6691;LEON;MAJDA;699403538;leonmajda744@wp.pl
6692;MARCEL;KARASZEWSKI;919113569;marcelkaraszewski261@gmail.com
6693;WIKTORIA;KOBIAŁKA;197200985;wiktoriakobiałka622@wp.pl
6694;LILIANNA;STRUK;530547791;liliannastruk282@onet.pl
6695;ALICJA;NAWROCKA;194246029;alicjanawrocka747@gmail.com
6696;JULIAN;KOSEK;581411095;juliankosek982@wp.pl
6697;KRZYSZTOF;POROWSKI;203710509;krzysztofporowski066@onet.pl
6698;MATYLDA;RADCHENKO;165126169;matyldaradchenko342@onet.pl
6699;LEO;KWAŚNIEWSKI;285154651;leokwaśniewski997@wp.pl
6700;KAROL;KRZEWIŃSKI;918418711;karolkrzewiński514@onet.pl
6701;LENA;KRUPA;174660930;lenakrupa614@wp.pl
6702;ZUZANNA;NITKA;819733059;zuzannanitka089@onet.pl
6703;JAKUB;KOPACZ;105325951;jakubkopacz384@wp.pl
6704;AGATA;JĘDRUSIK;404960663;agatajędrusik071@onet.pl
6705;SZYMON;RUDZIŃSKI;912959734;szymonrudziński988@onet.pl
6706;KAJETAN;BISKUP;384428924;kajetanbiskup189@wp.pl
6707;PIOTR;GOŚCINIAK;510945594;piotrgościniak568@onet.pl
6708;FILIP;CZERSKI;811761136;filipczerski213@onet.pl
6709;MICHAŁ;OSUCH;219698118;michałosuch219@wp.pl
6710;KINGA;ZAPART;849611638;kingazapart211@wp.pl
6711;KSAWERY;DYJAK;987274648;ksawerydyjak327@onet.pl
6712;FILIP;ŻABA;991360649;filipżaba745@wp.pl
6713;KUBA;JEZIERSKI;423489624;kubajezierski137@wp.pl
6714;MICHALINA;JACKIEWICZ;243482687;michalinajackiewicz807@wp.pl
6715;BRUNO;KUSIAK;845831132;brunokusiak185@gmail.com
6716;LEON;BOSAK;454078762;leonbosak805@gmail.com
6717;KORNELIA;CEDRO;588187619;korneliacedro315@wp.pl
6718;JAGODA;DUDEK;468317627;jagodadudek823@gmail.com
6719;LIWIA;MYŚLIWIEC;778923382;liwiamyśliwiec852@wp.pl
6720;PAWEŁ;PATEL;481992919;pawełpatel787@onet.pl
6721;NATALIA;SIKORA;151792298;nataliasikora637@onet.pl
6722;HENRYK;JANCZYK;663304160;henrykjanczyk010@gmail.com
6723;IGA;JURASZ;692412616;igajurasz495@onet.pl
6724;ALICJA;WINIARCZYK;680106936;alicjawiniarczyk464@wp.pl
6725;FRANCISZEK;BIAŁEK;380408272;franciszekbiałek580@gmail.com
6726;GABRIEL;DANIELAK;391060618;gabrieldanielak611@gmail.com
6727;WIKTOR;PYLYPENKO;294838639;wiktorpylypenko460@gmail.com
6728;TYMOTEUSZ;ADACH;958893177;tymoteuszadach090@onet.pl
6729;DAWID;RYDEL;813171547;dawidrydel261@wp.pl
6730;LIWIA;BARYŁA;894870870;liwiabaryła933@onet.pl
6731;GAJA;GROCHULSKA;133396142;gajagrochulska346@onet.pl
6732;AMELIA;MARCHEWKA;782362672;ameliamarchewka220@gmail.com
6733;MILAN;CIOK;943830792;milanciok019@wp.pl
6734;KINGA;CHMIELOWSKA;839668780;kingachmielowska205@onet.pl
6735;LAURA;LANGA;113633485;lauralanga288@onet.pl
6736;KUBA;TYBURSKI;867187090;kubatyburski254@wp.pl
6737;STANISŁAW;BAKUN;478857358;stanisławbakun028@wp.pl
6738;HUBERT;FIEDOROWICZ;251860632;hubertfiedorowicz745@gmail.com
6739;ALAN;GACH;991654997;alangach303@gmail.com
6740;FILIP;DOROSHENKO;860280130;filipdoroshenko025@onet.pl
6741;OSKAR;ŁOPATKA;852067878;oskarłopatka564@wp.pl
6742;JAKUB;SOWIŃSKI;228156245;jakubsowiński257@gmail.com
6743;NINA;CIERNIAK;405195048;ninacierniak814@gmail.com
6744;ALICJA;KNOPIK;507676181;alicjaknopik155@onet.pl
6745;KUBA;PAWEŁCZYK;836980003;kubapawełczyk778@gmail.com
6746;MIKOŁAJ;STĘPIŃSKI;747279972;mikołajstępiński427@wp.pl
6747;ADAM;MARCINKIEWICZ;392336098;adammarcinkiewicz923@wp.pl
6748;MARIANNA;LUBAŃSKA;473818382;mariannalubańska649@wp.pl
6749;KAZIMIERZ;WOJTKOWSKI;115657571;kazimierzwojtkowski385@wp.pl
6750;ANNA;GŁUSZAK;687723680;annagłuszak688@onet.pl
6751;MATEUSZ;SPAŁEK;257681531;mateuszspałek562@wp.pl
6752;MILAN;POLOCZEK;294333714;milanpoloczek608@onet.pl
6753;MATYLDA;KŁYS;169142689;matyldakłys061@wp.pl
6754;FRANCISZEK;POPRAWA;270683691;franciszekpoprawa492@onet.pl
6755;GABRIEL;KOZYRA;810476278;gabrielkozyra861@wp.pl
6756;MARIANNA;SUCHARSKA;337676798;mariannasucharska259@wp.pl
6757;ŁUCJA;SZREDER;719067397;łucjaszreder566@gmail.com
6758;POLA;ZIOMEK;783953813;polaziomek367@onet.pl
6759;MAJA;BOROWIAK;168323243;majaborowiak957@gmail.com
6760;MIA;PARKHOMENKO;937393605;miaparkhomenko758@onet.pl
6761;IGOR;SZYMIK;734601247;igorszymik286@wp.pl
6762;MACIEJ;WYCISK;452353633;maciejwycisk966@wp.pl
6763;NADIA;SPYRKA;665109785;nadiaspyrka887@wp.pl
6764;PAWEŁ;KŁOSIŃSKI;625608728;pawełkłosiński644@onet.pl
6765;JÓZEF;MAJCHROWSKI;114986692;józefmajchrowski552@gmail.com
6766;ZUZANNA;KORNACKA;658886724;zuzannakornacka912@wp.pl
6767;HUBERT;JURCZYK;341527497;hubertjurczyk400@gmail.com
6768;MATEUSZ;HANDZLIK;735985581;mateuszhandzlik765@onet.pl
6769;NIKOLA;SCHNEIDER;565053555;nikolaschneider319@gmail.com
6770;STANISŁAW;ALEKSANDROWICZ;843249216;stanisławaleksandrowicz628@gmail.com
6771;PIOTR;ZARĘBSKI;174900923;piotrzarębski941@gmail.com
6772;ALAN;WARCHOŁ;595281295;alanwarchoł387@onet.pl
6773;ARTUR;DZIĘGIELEWSKI;386636887;arturdzięgielewski476@gmail.com
6774;WIKTORIA;KIJOWSKA;249368381;wiktoriakijowska627@onet.pl
6775;FABIAN;ZAŁUSKI;996652756;fabianzałuski298@wp.pl
6776;MELANIA;SKROBEK;526383002;melaniaskrobek241@onet.pl
6777;KRZYSZTOF;SZCZYPKA;552366077;krzysztofszczypka049@wp.pl
6778;BARTOSZ;BASTA;710990655;bartoszbasta054@onet.pl
6779;ROZALIA;MUSIELAK;709939339;rozaliamusielak365@onet.pl
6780;MILENA;PRUSAK;407665712;milenaprusak133@gmail.com
6781;TYMOTEUSZ;GORZELAK;661349422;tymoteuszgorzelak280@gmail.com
6782;ANTONI;BARTOSZEWSKI;912797048;antonibartoszewski403@gmail.com
6783;HENRYK;KŁYS;252311172;henrykkłys849@wp.pl
6784;MARIA;MACIAK;668452452;mariamaciak321@gmail.com
6785;GABRIELA;BECZEK;323515462;gabrielabeczek989@onet.pl
6786;OLIWIER;FIEDOROWICZ;548131473;oliwierfiedorowicz130@wp.pl
6787;JAKUB;KASPROWICZ;945787520;jakubkasprowicz547@gmail.com
6788;KAROL;CHOIŃSKI;420348745;karolchoiński438@wp.pl
6789;MARK;ZIĘBA;107182740;markzięba763@gmail.com
6790;RÓŻA;MENDYK;175133667;różamendyk750@onet.pl
6791;NATALIA;CIEŚLEWICZ;634380241;nataliacieślewicz126@gmail.com
6792;IGA;HUSAK;575909361;igahusak464@wp.pl
6793;DAWID;MYSZKA;768786744;dawidmyszka128@wp.pl
6794;ADRIANNA;KIEŁKOWSKA;733148444;adriannakiełkowska571@onet.pl
6795;ALEKSANDER;STACHOŃ;863300893;aleksanderstachoń705@onet.pl
6796;SZYMON;JAWOROWSKI;630037930;szymonjaworowski848@wp.pl
6797;MIKOŁAJ;STEPANIUK;117174196;mikołajstepaniuk365@onet.pl
6798;WERONIKA;ŚWIDEREK;973418421;weronikaświderek465@gmail.com
6799;RÓŻA;KOKOSZKA;104191286;różakokoszka278@onet.pl
6800;ANTONINA;JACKIEWICZ;387208247;antoninajackiewicz486@gmail.com
6801;GABRIELA;PIETKIEWICZ;573786686;gabrielapietkiewicz517@gmail.com
6802;NIKOLA;KANIA;447465229;nikolakania924@wp.pl
6803;KACPER;SIEMIANOWSKI;982183085;kacpersiemianowski053@gmail.com
6804;MAKSYMILIAN;SMOŁA;954814613;maksymiliansmoła967@gmail.com
6805;MARCELINA;DOMARADZKA;723273285;marcelinadomaradzka258@onet.pl
6806;MACIEJ;MACIAK;397528161;maciejmaciak683@gmail.com
6807;IGOR;DOPIERAŁA;402726199;igordopierała484@wp.pl
6808;BARTŁOMIEJ;CZARKOWSKI;246399159;bartłomiejczarkowski282@onet.pl
6809;ZOFIA;PŁACHTA;748730367;zofiapłachta742@gmail.com
6810;PIOTR;RAJCHEL;662419447;piotrrajchel014@gmail.com
6811;LEO;ZATORSKI;921964431;leozatorski720@wp.pl
6812;ANASTAZJA;CABAJ;697704501;anastazjacabaj072@wp.pl
6813;MILAN;KULESZA;911483538;milankulesza321@onet.pl
6814;OSKAR;GRĄDZKI;610538642;oskargrądzki914@onet.pl
6815;KRZYSZTOF;SKOCZEŃ;789891122;krzysztofskoczeń721@wp.pl
6816;HUBERT;PIOTROWICZ;908664439;hubertpiotrowicz469@onet.pl
6817;ALEKSANDRA;WOLSKA;606040986;aleksandrawolska291@gmail.com
6818;WANDA;DERKACZ;418425045;wandaderkacz580@wp.pl
6819;KAJETAN;WITCZAK;623664673;kajetanwitczak017@onet.pl
6820;MARCEL;JANIEC;947193276;marceljaniec981@onet.pl
6821;ZOFIA;MENTEL;544953532;zofiamentel108@onet.pl
6822;BORYS;KLIMASZEWSKI;317569067;borysklimaszewski513@onet.pl
6823;AMELIA;SŁOWIK;569193228;ameliasłowik099@wp.pl
6824;BORYS;KUCIŃSKI;995985914;boryskuciński020@gmail.com
6825;MAKSYMILIAN;ADAMIAK;101119720;maksymilianadamiak632@wp.pl
6826;TYMOTEUSZ;GALUS;368937925;tymoteuszgalus407@gmail.com
6827;KAMIL;BARTOSIAK;582460503;kamilbartosiak520@onet.pl
6828;MIA;MRÓZEK;779528870;miamrózek362@onet.pl
6829;ANTONI;JĘDRZEJEWSKI;812825125;antonijędrzejewski741@gmail.com
6830;MICHAŁ;MAŃKO;751516014;michałmańko426@gmail.com
6831;JAGODA;MŁYNEK;950709771;jagodamłynek822@wp.pl
6832;BLANKA;PŁUSA;973255838;blankapłusa137@onet.pl
6833;FILIP;KWAŚNIEWSKI;236638862;filipkwaśniewski955@gmail.com
6834;MARCEL;CHORNYI;229522658;marcelchornyi119@gmail.com
6835;BARTOSZ;LEMAŃSKI;216825668;bartoszlemański713@wp.pl
6836;MAJA;PODLEWSKA;590221208;majapodlewska592@onet.pl
6837;OSKAR;MAĆKOWSKI;760407504;oskarmaćkowski695@gmail.com
6838;GABRIELA;YURCHENKO;659211302;gabrielayurchenko519@gmail.com
6839;ADAM;BUKOWSKI;484234545;adambukowski964@wp.pl
6840;OSKAR;RÓŻAŃSKI;690888123;oskarróżański643@wp.pl
6841;BARBARA;PÓŁTORAK;402745314;barbarapółtorak392@gmail.com
6842;LEO;SERAFIN;663749294;leoserafin077@onet.pl
6843;IGNACY;KAWALA;309785805;ignacykawala660@onet.pl
6844;ROZALIA;TWARDOWSKA;627914048;rozaliatwardowska681@onet.pl
6845;JAKUB;PIECHOWSKI;380591414;jakubpiechowski982@onet.pl
6846;JULIA;FURMANEK;174964967;juliafurmanek449@onet.pl
6847;BLANKA;KOTECKA;901970025;blankakotecka804@onet.pl
6848;CEZARY;GAJEWSKI;721030010;cezarygajewski543@gmail.com
6849;MAJA;SKORUPSKA;367578231;majaskorupska925@onet.pl
6850;NATAN;SOSZKA;615787674;natansoszka932@onet.pl
6851;MICHALINA;DUL;772947543;michalinadul379@wp.pl
6852;KUBA;BANACH;406929471;kubabanach436@gmail.com
6853;SARA;MOLĘDA;915412660;saramolęda346@onet.pl
6854;WITOLD;KHAN;752678808;witoldkhan531@gmail.com
6855;KORNELIA;CHROMIŃSKA;464245531;korneliachromińska026@wp.pl
6856;ANNA;HERMANN;704729558;annahermann559@onet.pl
6857;PAWEŁ;MATUSZYK;909873623;pawełmatuszyk557@gmail.com
6858;KLARA;DZIUBAK;535766779;klaradziubak434@wp.pl
6859;ALAN;NOGALSKI;573830302;alannogalski258@gmail.com
6860;EMILIA;BŁASZCZAK;972915654;emiliabłaszczak120@gmail.com
6861;ANASTAZJA;SAWCZUK;632464992;anastazjasawczuk490@gmail.com
6862;SZYMON;ŁUKASZEWICZ;745149661;szymonłukaszewicz662@onet.pl
6863;LILIANNA;FIEDOR;188210140;liliannafiedor917@wp.pl
6864;KSAWERY;WĄTROBA;780646407;ksawerywątroba464@gmail.com
6865;ZOFIA;GIZIŃSKA;185255214;zofiagizińska522@onet.pl
6866;TYMON;TOMANEK;414300442;tymontomanek830@onet.pl
6867;ANASTAZJA;RADOŃ;840086771;anastazjaradoń287@wp.pl
6868;MIA;SKUPIEŃ;982144459;miaskupień609@onet.pl
6869;KORNELIA;WNUK;467987813;korneliawnuk655@wp.pl
6870;MARIANNA;RACZKOWSKA;883269824;mariannaraczkowska556@onet.pl
6871;MAGDALENA;HOLUB;458193658;magdalenaholub340@wp.pl
6872;KORNELIA;BABICZ;311594683;korneliababicz300@wp.pl
6873;GABRIEL;WODNICKI;648264572;gabrielwodnicki934@gmail.com
6874;AMELIA;MIAZGA;777056864;ameliamiazga316@wp.pl
6875;BLANKA;RĘBACZ;238652944;blankarębacz312@onet.pl
6876;HANNA;KIEŁKOWSKA;109697488;hannakiełkowska220@wp.pl
6877;LILIANNA;CHRUŚCIŃSKA;657021712;liliannachruścińska395@wp.pl
6878;MATYLDA;MISZCZAK;143857620;matyldamiszczak550@wp.pl
6879;TYMON;RASZKA;698350503;tymonraszka819@gmail.com
6880;GABRIELA;IGNATOWICZ;123724488;gabrielaignatowicz697@gmail.com
6881;JULIA;KĘSIK;650623099;juliakęsik081@onet.pl
6882;JULIA;CEGIEŁKA;611924978;juliacegiełka510@gmail.com
6883;MARTYNA;CELMER;909757952;martynacelmer529@wp.pl
6884;NADIA;KUBICKA;748663925;nadiakubicka112@onet.pl
6885;JAKUB;PIĘKOŚ;461093569;jakubpiękoś890@wp.pl
6886;OSKAR;WISZNIEWSKI;813754896;oskarwiszniewski966@wp.pl
6887;PAWEŁ;FILIPCZUK;470559516;pawełfilipczuk807@wp.pl
6888;KSAWERY;MRÓZEK;878965308;ksawerymrózek350@wp.pl
6889;NINA;BŁASZKIEWICZ;968158359;ninabłaszkiewicz830@onet.pl
6890;BARTOSZ;PRZYBYLSKI;579437538;bartoszprzybylski307@onet.pl
6891;MILENA;RASIŃSKA;675524974;milenarasińska749@wp.pl
6892;BLANKA;BARANOWSKA;589463464;blankabaranowska845@wp.pl
6893;NIKODEM;WITCZAK;949121053;nikodemwitczak297@wp.pl
6894;KRZYSZTOF;KASZA;934903452;krzysztofkasza015@wp.pl
6895;MARIA;PASZKOWSKA;685403752;mariapaszkowska853@gmail.com
6896;WITOLD;MUSIAŁ;238012198;witoldmusiał078@onet.pl
6897;ADRIANNA;FICEK;675761608;adriannaficek057@wp.pl
6898;KAMIL;ŁOBODA;372096637;kamilłoboda587@gmail.com
6899;KACPER;BOJAR;507455078;kacperbojar431@onet.pl
6900;MARIANNA;POZNAŃSKA;336093980;mariannapoznańska261@onet.pl
6901;MELANIA;MIELCZAREK;921975992;melaniamielczarek196@wp.pl
6902;MAKSYMILIAN;PRZYBYŁOWSKI;736058504;maksymilianprzybyłowski004@gmail.com
6903;WANDA;MARCZEWSKA;491618001;wandamarczewska042@gmail.com
6904;DANIEL;SZOSTAK;577103996;danielszostak786@onet.pl
6905;MAGDALENA;ŚWIĘCKA;205512593;magdalenaświęcka742@onet.pl
6906;FRANCISZEK;BARSKI;125619643;franciszekbarski083@wp.pl
6907;DAWID;MIKOS;686428390;dawidmikos185@onet.pl
6908;KORNELIA;DOMACHOWSKA;583892070;korneliadomachowska844@wp.pl
6909;ALEKSANDER;OPAŁKA;711300024;aleksanderopałka443@gmail.com
6910;TOMASZ;BRONISZ;834276090;tomaszbronisz436@gmail.com
6911;JAGODA;BEREŚ;311302693;jagodabereś321@gmail.com
6912;JULIAN;DZIĘCIOŁ;764274895;juliandzięcioł241@gmail.com
6913;ANASTAZJA;MOLIŃSKA;172257592;anastazjamolińska029@wp.pl
6914;PIOTR;SZCZESNY;773103975;piotrszczesny749@gmail.com
6915;MARTYNA;RYDEL;287397055;martynarydel978@onet.pl
6916;ZOFIA;KASZA;668765450;zofiakasza691@gmail.com
6917;TADEUSZ;DEC;935161432;tadeuszdec225@gmail.com
